region,species_name,species_qualified,cuid,cu_name_pse,pointid,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,stream_survey_method,stream_survey_quality,source_id
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1972,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1973,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1974,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1975,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1976,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1977,60,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1978,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1979,40,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1980,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1981,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1982,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1983,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1984,650,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1985,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1986,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1987,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1989,40,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1990,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1991,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1992,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1993,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1994,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1995,103,Peak Live + Dead,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1996,69,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1997,402,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1998,300,Area Under the Curve,High,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,1999,539,Area Under the Curve,High,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2000,88,Area Under the Curve,High,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2001,139,Peak Live + Dead,High,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2002,62,Peak Live + Dead,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2003,534,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2004,530,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2005,265,Peak Live + Dead,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2006,285,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2007,250,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2008,224,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2009,281,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2010,123,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2011,117,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2012,167,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2013,417,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2014,127,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2015,1205,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2016,234,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2017,314,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2018,593,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2019,522,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2020,145,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2021,460,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2022,246,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2023,111,Peak Live + Dead,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),591,1541,ARTLISH RIVER,Y,50.1150961,-127.0875277,2024,186,Area Under the Curve,Medium-High,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1953,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1954,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1955,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1956,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1957,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1958,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1959,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1960,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1961,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1962,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1963,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1964,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1965,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1966,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1967,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1968,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1969,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1970,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1971,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1972,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1973,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1974,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1975,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1976,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1977,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1978,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1979,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1980,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1981,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1982,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1983,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1984,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1985,1200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1986,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1987,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1988,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1989,450,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1990,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1991,120,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1992,600,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1993,250,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1994,250,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1995,640,Expert Opinion,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1996,420,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1997,635,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1998,1483,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,1999,916,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2000,477,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2001,257,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2002,319,Peak Live + Dead,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2003,606,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2004,604,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2005,279,Expert Opinion,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2006,97,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2007,270,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2008,395,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2009,108,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2010,418,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2011,313,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2012,171,Area Under the Curve,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2013,383,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2014,796,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2015,831,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2016,765,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2017,1707,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2018,941,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2019,1030,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2020,859,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2021,1531,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2022,1526,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2023,1339,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,329,West Vancouver Island-Nootka and Kyuquot (Fall x-1),592,1542,TAHSISH RIVER,Y,50.13979892,-127.1051293,2024,1874,Area Under the Curve,Medium,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1953,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1954,90,Unknown Estimate Method,Unknown,NuSEDS_20251103
